sale_id,sale_date,product_id,quantity,customer_id,total_amount,rating
9142,05/02/2024,1,10,284,3500,3
5374,12/02/2023,11,16,285,8800,2
5765,12/17/2023,6,11,285,13200,2
5871,12/20/2023,14,5,285,1600,2
6570,01/13/2024,3,6,285,1500,2
7717,02/23/2024,2,15,285,13500,5
8216,03/09/2024,1,19,285,6650,4
729,03/08/2023,14,11,285,3520,4
1131,04/14/2023,9,8,285,5600,4
7359,02/11/2024,1,11,285,3850,4
2260,07/28/2023,17,7,285,4200,2
2750,09/05/2023,24,9,285,4500,4
2867,09/09/2023,22,13,285,5200,4
3448,09/28/2023,22,7,285,2800,2
8912,04/06/2024,1,5,285,1750,3
5376,12/03/2023,1,12,286,4200,2
5527,12/08/2023,7,5,286,7500,2
8046,03/03/2024,3,14,286,3500,5
9284,05/16/2024,1,16,286,5600,5
2782,09/06/2023,24,8,286,4000,3
6639,01/16/2024,1,17,286,5950,2
6950,01/27/2024,1,9,286,3150,5
9192,05/07/2024,3,7,286,1750,4
9582,06/23/2024,1,16,286,5600,5
9771,07/18/2024,2,12,286,10800,5
1602,05/26/2023,17,6,286,3600,3
1059,04/08/2023,1,19,286,6650,2
7608,02/19/2024,2,20,286,18000,2
8976,04/15/2024,1,7,287,2450,5
2497,08/21/2023,24,8,287,4000,2
6708,01/18/2024,3,18,287,4500,5
1342,05/02/2023,28,8,287,2400,5
1463,05/13/2023,13,19,287,8550,5
5530,12/08/2023,8,6,287,4500,5
3309,09/23/2023,23,8,287,2000,2
3544,10/01/2023,22,9,287,3600,2
6393,01/07/2024,14,6,288,1920,4
9996,08/13/2024,4,16,288,9600,5
10040,08/20/2024,2,6,288,5400,5
10248,09/15/2024,3,15,288,3750,4
4212,10/24/2023,9,6,288,4200,5
7104,02/02/2024,1,14,288,4900,4
6011,12/25/2023,14,12,288,3840,5
6826,01/23/2024,1,13,288,4550,3
9562,06/20/2024,3,12,288,3000,4
805,03/14/2023,20,13,289,10400,3
1692,06/03/2023,25,6,289,3600,5
3189,09/19/2023,24,5,289,2500,2
5974,12/23/2023,14,9,289,2880,3
6546,01/12/2024,4,19,289,11400,2
9878,08/02/2024,1,14,289,4900,5
233,01/24/2023,20,18,289,14400,2
3493,09/29/2023,23,13,289,3250,3
4558,11/05/2023,9,11,289,7700,4
5559,12/09/2023,6,9,289,10800,5
1622,05/28/2023,13,14,289,6300,4
8832,03/30/2024,4,5,289,3000,3
9605,06/25/2024,1,10,289,3500,2
9917,08/05/2024,3,18,289,4500,2
7966,03/02/2024,1,17,290,5950,5
3758,10/07/2023,9,16,290,11200,2
4932,11/18/2023,8,20,290,15000,4
6651,01/16/2024,3,13,290,3250,4
9755,07/15/2024,1,5,290,1750,3
1543,05/21/2023,3,13,290,3250,4
6764,01/20/2024,3,11,290,2750,3
8569,03/21/2024,4,5,290,3000,3
1598,05/26/2023,11,13,290,7150,4
5236,11/29/2023,7,10,290,15000,3
8011,03/02/2024,3,8,290,2000,2
925,03/27/2023,15,10,291,3500,4
2574,08/28/2023,24,17,291,8500,2
6670,01/17/2024,1,5,291,1750,5
4339,10/29/2023,4,15,291,9000,3
4980,11/19/2023,11,9,292,4950,3
9794,07/20/2024,3,19,292,4750,5
1223,04/23/2023,11,14,292,7700,2
1652,06/01/2023,1,16,292,5600,2
3580,10/02/2023,3,15,292,3750,4
4891,11/17/2023,4,18,292,10800,5
3990,10/16/2023,4,11,292,6600,3
9195,05/07/2024,4,11,292,6600,4
17,01/03/2023,4,17,292,10200,3
1592,05/25/2023,18,14,292,6300,4
2796,09/07/2023,23,12,292,3000,5
4265,10/27/2023,3,17,292,4250,2
7065,01/31/2024,3,8,292,2000,4
5812,12/18/2023,11,10,293,5500,2
10183,09/07/2024,2,20,293,18000,2
4076,10/19/2023,9,12,293,8400,3
9507,06/12/2024,4,19,293,11400,4
3097,09/17/2023,22,9,293,3600,5
5385,12/03/2023,3,13,293,3250,4
6221,01/01/2024,14,13,293,4160,2
7055,01/31/2024,1,19,293,6650,4
9589,06/23/2024,2,19,293,17100,3
10165,09/05/2024,3,9,293,2250,4
870,03/21/2023,13,19,293,8550,5
1266,04/27/2023,6,14,293,16800,3
5627,12/11/2023,9,19,293,13300,5
8683,03/25/2024,2,8,293,7200,3
10370,09/30/2024,2,6,293,5400,4
5422,12/04/2023,8,8,294,6000,2
7255,02/07/2024,4,14,294,8400,4
8855,03/31/2024,3,6,294,1500,3
10192,09/08/2024,4,5,294,3000,3
1298,04/29/2023,27,5,294,1000,4
1641,05/30/2023,21,9,294,5850,4
1834,06/16/2023,8,17,294,12750,4
7460,02/13/2024,4,17,294,10200,3
7558,02/17/2024,3,8,294,2000,3
104,01/12/2023,19,18,294,5400,5
657,03/02/2023,23,16,294,4000,3
4463,11/02/2023,11,8,294,4400,3
4946,11/18/2023,11,16,294,8800,4
5403,12/04/2023,1,5,294,1750,2
4856,11/15/2023,9,6,294,4200,2
7548,02/17/2024,2,6,294,5400,2
7682,02/22/2024,1,9,294,3150,4
5900,12/21/2023,14,16,295,5120,4
9056,04/22/2024,4,14,295,8400,3
9581,06/22/2024,3,9,295,2250,3
9896,08/04/2024,1,18,295,6300,5
238,01/25/2023,7,19,295,28500,2
2507,08/22/2023,24,18,295,9000,2
3490,09/29/2023,22,16,295,6400,4
7294,02/09/2024,1,9,295,3150,4
673,03/03/2023,28,5,295,1500,4
2377,08/10/2023,24,14,295,7000,2
2651,09/02/2023,24,12,295,6000,5
4709,11/11/2023,1,9,295,3150,2
7368,02/11/2024,2,20,295,18000,5
7978,03/02/2024,1,13,295,4550,4
8207,03/08/2024,4,14,295,8400,3
8236,03/09/2024,4,16,295,9600,4
10292,09/21/2024,1,10,295,3500,3
1585,05/24/2023,20,13,295,10400,3
8004,03/02/2024,3,7,295,1750,5
8429,03/16/2024,4,11,296,6600,3
9424,05/31/2024,2,12,296,10800,2
3178,09/19/2023,23,11,296,2750,4
1377,05/05/2023,28,9,296,2700,2
4832,11/14/2023,11,9,296,4950,2
6201,12/31/2023,14,17,296,5440,5
6432,01/08/2024,14,18,297,5760,4
8455,03/17/2024,3,10,297,2500,4
8709,03/26/2024,2,7,297,6300,5
9538,06/16/2024,3,18,297,4500,5
10021,08/17/2024,1,20,297,7000,3
10043,08/20/2024,4,15,297,9000,2
4561,11/06/2023,1,14,297,4900,2
5084,11/23/2023,9,13,297,9100,4
8050,03/03/2024,4,18,297,10800,3
70,01/08/2023,23,6,297,1500,3
8641,03/24/2024,1,17,297,5950,2
9322,05/20/2024,1,12,297,4200,3
1979,07/03/2023,1,8,298,2800,5
2518,08/23/2023,24,7,298,3500,3
5223,11/29/2023,3,14,298,3500,5
9018,04/19/2024,1,14,298,4900,2
5885,12/21/2023,14,6,298,1920,3
6945,01/27/2024,1,9,298,3150,4
9313,05/19/2024,1,16,298,5600,2
5599,12/10/2023,8,6,299,4500,4
3976,10/15/2023,9,6,299,4200,2
4767,11/13/2023,1,10,299,3500,4
5548,12/09/2023,2,18,299,16200,5
6273,01/03/2024,14,10,299,3200,2
7015,01/29/2024,3,14,299,3500,3
5441,12/05/2023,3,14,299,3500,3
7332,02/10/2024,2,17,299,15300,2
8098,03/05/2024,2,13,299,11700,3
8887,04/03/2024,2,5,299,4500,5
10068,08/23/2024,2,16,299,14400,2
5764,12/17/2023,5,19,299,8550,3
6482,01/10/2024,14,6,300,1920,3
1912,06/27/2023,10,13,300,23400,5
2723,09/05/2023,24,11,300,5500,3
5716,12/15/2023,9,10,300,7000,2
1048,04/06/2023,23,6,300,1500,3
1122,04/13/2023,18,16,300,7200,3
1216,04/22/2023,27,18,300,3600,3
3932,10/14/2023,3,17,300,4250,2
4410,11/01/2023,8,5,300,3750,5
7674,02/21/2024,4,10,300,6000,3
1613,05/27/2023,18,7,300,3150,3
2438,08/15/2023,24,7,300,3500,2
6483,01/10/2024,14,19,300,6080,2
6678,01/17/2024,2,10,300,9000,5
5027,11/21/2023,8,13,301,9750,2
1346,05/03/2023,18,10,301,4500,3
2469,08/18/2023,24,15,301,7500,2
4092,10/20/2023,5,14,301,6300,2
5404,12/04/2023,1,8,301,2800,3
7874,02/28/2024,4,6,301,3600,3
4223,10/25/2023,3,18,301,4500,2
7898,02/29/2024,3,13,301,3250,3
9455,06/05/2024,1,14,301,4900,3
7688,02/22/2024,1,15,302,5250,2
8496,03/19/2024,1,19,302,6650,3
5053,11/22/2023,7,5,302,7500,4
5417,12/04/2023,7,17,302,25500,3
8697,03/25/2024,4,13,302,7800,5
1411,05/09/2023,3,20,302,5000,4
3390,09/26/2023,21,17,302,11050,3
6989,01/28/2024,4,15,302,9000,3
439,02/12/2023,10,19,302,34200,4
3205,09/20/2023,22,11,302,4400,5
6236,01/02/2024,14,16,302,5120,2
6929,01/26/2024,3,8,302,2000,3
8570,03/21/2024,4,12,302,7200,3
5298,12/01/2023,5,14,303,6300,2
8070,03/04/2024,3,18,303,4500,4
1933,06/29/2023,10,11,303,19800,4
5358,12/02/2023,6,15,303,18000,3
7671,02/21/2024,4,6,303,3600,3
8200,03/08/2024,3,15,303,3750,3
2233,07/26/2023,3,5,303,1250,4
3186,09/19/2023,24,18,303,9000,2
8785,03/29/2024,1,6,303,2100,3
263,01/27/2023,15,20,303,7000,5
656,03/02/2023,22,6,303,2400,3
2577,08/28/2023,24,18,303,9000,4
4794,11/13/2023,9,18,304,12600,4
9528,06/15/2024,4,6,304,3600,5
5266,11/30/2023,5,17,304,7650,2
5669,12/13/2023,8,13,304,9750,3
592,02/26/2023,1,19,304,6650,5
842,03/18/2023,1,9,304,3150,2
4245,10/26/2023,3,20,304,5000,4
8626,03/23/2024,3,18,304,4500,2
9681,07/04/2024,4,16,304,9600,3
9757,07/15/2024,3,11,304,2750,3
1312,05/01/2023,2,13,304,11700,5
8155,03/07/2024,1,13,304,4550,5
9903,08/04/2024,3,10,304,2500,3
5064,11/23/2023,1,8,305,2800,5
9245,05/11/2024,4,8,305,4800,3
5022,11/21/2023,6,20,305,24000,3
11,01/02/2023,14,7,305,2240,3
197,01/22/2023,2,15,305,13500,4
8360,03/14/2024,3,16,305,4000,4
5586,12/10/2023,4,15,305,9000,3
7795,02/25/2024,4,8,305,4800,4
9367,05/25/2024,2,10,305,9000,3
5062,11/22/2023,11,6,306,3300,2
7279,02/08/2024,3,7,306,1750,4
7920,03/01/2024,1,11,306,3850,4
1316,05/01/2023,11,6,306,3300,4
2288,07/31/2023,9,9,306,6300,5
3143,09/18/2023,23,18,306,4500,2
4475,11/03/2023,5,14,306,6300,3
9101,04/28/2024,3,20,306,5000,2
1421,05/09/2023,17,11,306,6600,5
3425,09/27/2023,23,8,306,2000,5
4770,11/13/2023,3,10,306,2500,2
7706,02/23/2024,1,9,306,3150,3
2333,08/04/2023,24,8,306,4000,2
9000,04/17/2024,3,14,306,3500,4
6031,12/25/2023,14,11,307,3520,2
10291,09/20/2024,4,13,307,7800,4
4403,11/01/2023,6,6,307,7200,3
4447,11/02/2023,7,15,307,22500,3
7976,03/02/2024,1,19,307,6650,3
8176,03/08/2024,1,7,307,2450,3
10114,08/29/2024,3,14,307,3500,3
3539,10/01/2023,21,5,307,3250,4
6645,01/16/2024,2,5,307,4500,2
7236,02/07/2024,1,12,307,4200,3
7421,02/12/2024,3,18,307,4500,5
8393,03/15/2024,3,13,307,3250,3
9647,07/01/2024,1,17,307,5950,4
660,03/03/2023,1,5,307,1750,2
4414,11/01/2023,9,11,307,7700,3
5341,12/01/2023,11,8,308,4400,3
6389,01/07/2024,14,10,308,3200,5
8792,03/29/2024,2,5,308,4500,5
5057,11/22/2023,9,10,308,7000,2
7163,02/04/2024,3,16,308,4000,5
869,03/21/2023,6,11,308,13200,2
5418,12/04/2023,7,12,308,18000,2
9423,05/31/2024,1,12,308,4200,4
7108,02/02/2024,2,16,308,14400,5
2874,09/09/2023,23,13,309,3250,2
5366,12/02/2023,8,5,309,3750,5
5696,12/14/2023,8,19,309,14250,5
8425,03/16/2024,4,18,309,10800,3
957,03/30/2023,21,14,309,9100,2
1071,04/09/2023,1,16,309,5600,2
3484,09/29/2023,22,8,309,3200,2
4137,10/22/2023,6,18,309,21600,5
4468,11/03/2023,2,14,309,12600,2
8483,03/18/2024,4,12,309,7200,3
4978,11/19/2023,10,10,309,18000,4
7025,01/29/2024,4,5,309,3000,2
5042,11/22/2023,3,11,310,2750,3
7431,02/12/2024,4,19,310,11400,4
8230,03/09/2024,3,5,310,1250,2
8664,03/24/2024,4,9,310,5400,5
10285,09/20/2024,2,20,310,18000,5
4488,11/03/2023,9,20,310,14000,3
387,02/07/2023,23,10,310,2500,4
1180,04/19/2023,18,11,310,4950,3
3227,09/21/2023,21,11,310,7150,3
4316,10/28/2023,7,13,310,19500,5
6071,12/27/2023,14,12,310,3840,2
9401,05/28/2024,4,14,310,8400,3
2234,07/26/2023,10,18,310,32400,5
6561,01/13/2024,2,12,310,10800,5
8817,03/30/2024,2,12,310,10800,5
9994,08/13/2024,3,16,311,4000,5
831,03/17/2023,3,15,311,3750,4
1808,06/14/2023,12,16,311,4800,3
4400,11/01/2023,6,7,311,8400,2
4628,11/08/2023,5,6,311,2700,2
6729,01/19/2024,2,15,311,13500,5
9186,05/06/2024,2,11,311,9900,4
8190,03/08/2024,2,11,312,9900,3
9535,06/16/2024,2,11,312,9900,3
7865,02/28/2024,2,7,312,6300,3
1260,04/26/2023,18,8,312,3600,5
3826,10/10/2023,7,6,312,9000,2
8133,03/06/2024,2,16,312,14400,3
8956,04/12/2024,4,9,312,5400,4
9470,06/07/2024,2,8,312,7200,3
4791,11/13/2023,8,12,313,9000,5
4902,11/17/2023,9,7,313,4900,5
2201,07/23/2023,2,16,313,14400,4
3353,09/25/2023,21,5,313,3250,2
2095,07/14/2023,14,14,313,4480,3
7459,02/13/2024,4,19,313,11400,3
2466,08/18/2023,24,10,313,5000,3
5163,11/27/2023,1,12,313,4200,3
1774,06/10/2023,14,12,314,3840,4
2961,09/12/2023,21,9,314,5850,4
5305,12/01/2023,6,17,314,20400,5
282,01/29/2023,17,18,314,10800,3
2860,09/09/2023,22,8,314,3200,4
8936,04/09/2024,4,7,314,4200,3
6953,01/27/2024,2,18,315,16200,3
4067,10/19/2023,4,11,315,6600,5
5580,12/10/2023,3,16,315,4000,4
2818,09/07/2023,24,13,315,6500,5
8736,03/27/2024,3,16,315,4000,3
8958,04/12/2024,4,5,315,3000,3
5500,12/07/2023,10,6,316,10800,4
614,02/28/2023,4,17,316,10200,3
1368,05/04/2023,25,19,316,11400,2
3961,10/15/2023,2,18,316,16200,4
7340,02/10/2024,3,9,316,2250,3
10185,09/07/2024,3,18,316,4500,5
560,02/23/2023,9,19,316,13300,4
3808,10/09/2023,11,15,316,8250,5
5572,12/09/2023,11,5,316,2750,5
9873,08/01/2024,3,13,316,3250,4
10092,08/26/2024,3,12,316,3000,5
7039,01/30/2024,3,6,317,1500,3
2281,07/30/2023,18,8,317,3600,5
1162,04/17/2023,15,11,317,3850,2
1416,05/09/2023,10,5,317,9000,2
3185,09/19/2023,24,6,317,3000,4
4873,11/16/2023,4,13,317,7800,4
7800,02/26/2024,2,10,318,9000,4
10351,09/27/2024,4,8,318,4800,3
615,02/28/2023,5,12,318,5400,5
2343,08/06/2023,24,17,318,8500,3
3044,09/15/2023,23,14,318,3500,5
6944,01/27/2024,1,5,318,1750,2
7151,02/04/2024,1,13,318,4550,4
8045,03/03/2024,3,14,318,3500,3
8471,03/18/2024,2,7,318,6300,5
2132,07/17/2023,26,9,318,8100,2
3068,09/16/2023,21,15,318,9750,2
4023,10/17/2023,9,15,318,10500,2
6916,01/26/2024,1,7,318,2450,3
1029,04/05/2023,11,9,318,4950,2
1530,05/19/2023,12,18,318,5400,4
1082,04/09/2023,15,6,319,2100,3
1241,04/24/2023,27,20,319,4000,4
4649,11/09/2023,1,14,319,4900,3
5308,12/01/2023,6,16,319,19200,4
6488,01/10/2024,14,14,319,4480,4
9277,05/14/2024,4,13,319,7800,2
500,02/17/2023,24,18,319,9000,4
565,02/23/2023,22,12,319,4800,5
2339,08/05/2023,24,19,319,9500,3
9641,06/30/2024,2,14,319,12600,5
4842,11/15/2023,2,14,320,12600,5
7937,03/01/2024,2,18,320,16200,5
1843,06/17/2023,17,9,320,5400,5
2013,07/06/2023,15,15,320,5250,3
2888,09/09/2023,24,9,320,4500,3
4827,11/14/2023,10,15,320,27000,2
8294,03/12/2024,1,19,320,6650,5
8745,03/27/2024,4,8,320,4800,3
9627,06/28/2024,2,8,320,7200,5
7995,03/02/2024,2,7,320,6300,4
9459,06/05/2024,3,13,320,3250,4
9793,07/20/2024,3,19,320,4750,2
5031,11/21/2023,10,20,321,36000,5
10374,09/30/2024,3,16,321,4000,3
9394,05/27/2024,3,14,321,3500,5
2307,08/02/2023,10,17,321,30600,5
6286,01/03/2024,14,5,321,1600,2
7341,02/10/2024,3,6,322,1500,5
2265,07/29/2023,8,20,322,15000,5
5779,12/18/2023,1,18,322,6300,2
6856,01/23/2024,4,16,322,9600,3
8301,03/12/2024,2,6,322,5400,3
976,03/31/2023,22,5,322,2000,2
4924,11/18/2023,5,20,322,9000,3
6952,01/27/2024,2,6,322,5400,5
7845,02/27/2024,3,6,322,1500,5
8939,04/10/2024,2,10,322,9000,2
6867,01/24/2024,2,16,322,14400,5
5126,11/25/2023,9,11,323,7700,2
6560,01/13/2024,1,10,323,3500,3
6937,01/26/2024,3,13,323,3250,3
7158,02/04/2024,2,16,323,14400,5
8344,03/14/2024,1,14,323,4900,3
9916,08/05/2024,3,14,323,3500,2
9303,05/17/2024,3,15,323,3750,5
10207,09/11/2024,2,13,323,11700,3
4825,11/14/2023,9,13,323,9100,5
2348,08/06/2023,24,12,323,6000,4
6684,01/17/2024,3,12,324,3000,2
7085,02/01/2024,2,18,324,16200,5
4713,11/11/2023,2,5,324,4500,5
5568,12/09/2023,10,16,324,28800,2
7164,02/04/2024,3,17,324,4250,4
3018,09/14/2023,23,9,324,2250,3
6396,01/07/2024,14,12,324,3840,3
8389,03/15/2024,2,13,324,11700,3
5933,12/22/2023,14,10,325,3200,3
9396,05/28/2024,1,19,325,6650,5
9858,07/30/2024,1,18,325,6300,2
2034,07/08/2023,12,5,325,1500,4
4021,10/17/2023,9,7,325,4900,4
7633,02/20/2024,1,9,325,3150,4
2575,08/28/2023,24,20,325,10000,5
4711,11/11/2023,2,20,325,18000,4
7456,02/13/2024,4,14,325,8400,3
7531,02/16/2024,4,18,325,10800,3
10097,08/27/2024,1,14,325,4900,4
5813,12/18/2023,11,13,325,7150,4
6034,12/26/2023,14,5,326,1600,4
6324,01/04/2024,14,20,326,6400,4
8552,03/21/2024,1,10,326,3500,2
2830,09/08/2023,21,15,326,9750,3
3062,09/15/2023,24,6,326,3000,4
4054,10/18/2023,11,14,326,7700,3
4394,11/01/2023,4,15,326,9000,2
3386,09/26/2023,21,18,326,11700,2
8460,03/17/2024,4,19,326,11400,2
9431,05/31/2024,4,13,326,7800,4
9818,07/23/2024,4,6,326,3600,3
3363,09/25/2023,22,9,326,3600,3
4689,11/10/2023,7,5,326,7500,4
5746,12/16/2023,9,19,327,13300,2
4992,11/20/2023,4,13,327,7800,2
5075,11/23/2023,7,9,327,13500,5
9928,08/06/2024,4,8,327,4800,4
1270,04/27/2023,14,6,327,1920,3
1454,05/12/2023,18,15,327,6750,4
4107,10/21/2023,2,14,327,12600,2
4133,10/22/2023,3,20,327,5000,2
1265,04/27/2023,4,20,327,12000,3
5218,11/28/2023,10,11,328,19800,5
7715,02/23/2024,2,9,328,8100,2
8233,03/09/2024,4,9,328,5400,3
1732,06/06/2023,16,9,328,4500,4
8892,04/04/2024,1,10,328,3500,4
2664,09/02/2023,24,11,328,5500,5
4423,11/01/2023,11,16,328,8800,2
5265,11/30/2023,4,16,328,9600,4
10362,09/29/2024,2,9,328,8100,2
1222,04/23/2023,6,14,328,16800,3
10355,09/28/2024,3,9,328,2250,3
6384,01/06/2024,14,19,329,6080,3
7526,02/16/2024,2,13,329,11700,2
4386,10/31/2023,10,5,329,9000,4
6272,01/03/2024,14,19,329,6080,5
3992,10/16/2023,6,9,329,10800,5
5224,11/29/2023,4,7,329,4200,2
9315,05/19/2024,3,6,329,1500,4
318,01/31/2023,27,17,329,3400,2
567,02/23/2023,25,11,329,6600,2
2335,08/04/2023,24,18,329,9000,5
4831,11/14/2023,11,8,329,4400,3
7507,02/15/2024,3,20,329,5000,3
10159,09/05/2024,1,5,329,1750,3
9649,07/01/2024,2,14,330,12600,3
1794,06/12/2023,2,19,330,17100,5
9037,04/20/2024,4,11,330,6600,3
9402,05/28/2024,4,18,330,10800,3
2989,09/13/2023,22,17,330,6800,4
9971,08/11/2024,2,18,330,16200,3
6,01/01/2023,21,8,330,5200,2
6104,12/28/2023,14,13,330,4160,4
6654,01/16/2024,3,20,330,5000,3
7784,02/25/2024,4,19,330,11400,4
8479,03/18/2024,2,20,331,18000,3
3777,10/09/2023,1,19,331,6650,2
5545,12/09/2023,1,16,331,5600,4
7041,01/30/2024,3,18,331,4500,5
3181,09/19/2023,23,15,331,3750,3
5512,12/08/2023,2,18,331,16200,5
8281,03/11/2024,4,17,331,10200,3
9145,05/02/2024,2,9,331,8100,2
5258,11/30/2023,2,20,332,18000,3
7651,02/20/2024,4,12,332,7200,2
9014,04/18/2024,4,13,332,7800,5
9323,05/20/2024,1,13,332,4550,4
1654,06/01/2023,2,11,332,9900,3
4208,10/24/2023,7,17,332,25500,4
7344,02/10/2024,3,14,332,3500,2
8328,03/13/2024,2,17,332,15300,2
4741,11/12/2023,3,17,333,4250,5
6404,01/07/2024,14,8,333,2560,4
6361,01/06/2024,14,15,333,4800,3
6674,01/17/2024,2,18,333,16200,5
374,02/06/2023,10,11,333,19800,5
730,03/08/2023,23,10,333,2500,2
996,04/02/2023,14,10,333,3200,4
2178,07/21/2023,16,14,333,7000,5
8461,03/17/2024,4,18,333,10800,3
8925,04/08/2024,2,19,334,17100,3
9181,05/05/2024,4,12,334,7200,3
1140,04/14/2023,18,6,334,2700,4
2694,09/03/2023,24,13,334,6500,5
6114,12/28/2023,14,12,334,3840,5
7807,02/26/2024,2,16,334,14400,4
8822,03/30/2024,3,19,334,4750,4
9418,05/30/2024,3,15,334,3750,3
2612,09/01/2023,24,17,334,8500,3
2668,09/03/2023,24,17,334,8500,5
2733,09/05/2023,24,12,334,6000,4
3369,09/25/2023,23,9,334,2250,5
4362,10/30/2023,7,12,334,18000,4
6452,01/09/2024,14,14,334,4480,3
4540,11/05/2023,4,19,334,11400,3
4879,11/16/2023,6,15,334,18000,4
6427,01/08/2024,14,16,334,5120,3
8005,03/02/2024,3,15,335,3750,3
6675,01/17/2024,2,6,335,5400,5
8750,03/28/2024,1,20,335,7000,5
9504,06/12/2024,2,11,335,9900,5
1526,05/19/2023,2,5,335,4500,3
10115,08/29/2024,4,14,335,8400,5
6552,01/12/2024,4,13,335,7800,4
465,02/15/2023,5,7,336,3150,5
6879,01/24/2024,4,8,336,4800,5
8985,04/15/2024,4,19,336,11400,2
1398,05/08/2023,6,19,336,22800,2
3084,09/16/2023,24,14,336,7000,4
8581,03/22/2024,1,11,336,3850,3
8659,03/24/2024,4,6,336,3600,5
7614,02/19/2024,2,14,337,12600,2
7956,03/01/2024,4,15,337,9000,5
9626,06/28/2024,1,6,337,2100,3
6241,01/02/2024,14,18,337,5760,3
705,03/06/2023,6,16,337,19200,4
4022,10/17/2023,9,14,337,9800,4
4810,11/14/2023,4,17,337,10200,4
6122,12/28/2023,14,20,337,6400,2
6961,01/27/2024,3,7,337,1750,5
7929,03/01/2024,2,18,337,16200,2
7652,02/21/2024,1,10,338,3500,3
9134,05/01/2024,3,5,338,1250,5
9985,08/12/2024,3,6,338,1500,2
962,03/31/2023,2,8,338,7200,3
6701,01/18/2024,2,19,338,17100,4
5428,12/04/2023,11,13,338,7150,3
6162,12/30/2023,14,5,338,1600,3
10044,08/20/2024,4,18,338,10800,3
2904,09/10/2023,22,6,338,2400,2
6074,12/27/2023,14,6,339,1920,4
188,01/21/2023,15,14,339,4900,5
945,03/29/2023,28,6,339,1800,4
2112,07/16/2023,13,12,339,5400,2
4363,10/30/2023,7,6,339,9000,2
5331,12/01/2023,10,10,339,18000,4
6375,01/06/2024,14,5,339,1600,4
308,01/31/2023,6,14,339,16800,5
6167,12/30/2023,14,6,339,1920,4
4748,11/12/2023,5,7,340,3150,3
2103,07/15/2023,18,17,340,7650,2
3059,09/15/2023,24,18,340,9000,2
5019,11/21/2023,5,8,340,3600,3
7612,02/19/2024,2,13,340,11700,3
2801,09/07/2023,24,10,340,5000,5
7782,02/25/2024,3,12,340,3000,5
8053,03/04/2024,1,13,340,4550,2
9661,07/01/2024,4,12,340,7200,5
5390,12/03/2023,4,8,341,4800,4
6859,01/24/2024,1,14,341,4900,4
20,01/03/2023,8,6,341,4500,3
8679,03/25/2024,2,18,341,16200,5
10,01/02/2023,4,14,341,8400,2
547,02/22/2023,15,8,341,2800,5
1033,04/05/2023,25,20,341,12000,3
2588,08/30/2023,24,10,341,5000,2
5026,11/21/2023,8,6,342,4500,5
8578,03/22/2024,1,8,342,2800,2
5963,12/23/2023,14,14,342,4480,3
8640,03/24/2024,1,6,342,2100,3
5312,12/01/2023,7,12,342,18000,4
6302,01/04/2024,14,7,342,2240,3
8575,03/22/2024,1,20,343,7000,3
10179,09/07/2024,1,18,343,6300,2
2043,07/09/2023,8,11,343,8250,4
2156,07/20/2023,8,17,343,12750,2
7030,01/30/2024,2,6,343,5400,5
7475,02/14/2024,2,18,343,16200,2
1829,06/15/2023,28,6,343,1800,5
3213,09/20/2023,24,16,343,8000,5
4712,11/11/2023,2,14,343,12600,3
9816,07/23/2024,3,8,343,2000,4
10026,08/18/2024,3,5,344,1250,5
8888,04/03/2024,3,15,344,3750,2
3211,09/20/2023,23,15,344,3750,5
7808,02/26/2024,2,6,344,5400,2
8100,03/05/2024,2,18,344,16200,5
2605,08/31/2023,24,18,344,9000,5
3723,10/06/2023,11,14,344,7700,5
3979,10/15/2023,10,19,344,34200,5
4877,11/16/2023,5,8,344,3600,2
5524,12/08/2023,6,16,344,19200,4
9609,06/25/2024,3,18,344,4500,4
8332,03/13/2024,3,11,345,2750,5
3517,09/30/2023,23,9,345,2250,5
3764,10/08/2023,2,13,345,11700,3
7649,02/20/2024,4,16,345,9600,2
9940,08/08/2024,1,16,345,5600,5
9866,07/31/2024,2,7,345,6300,2
4756,11/12/2023,8,10,345,7500,3
8534,03/20/2024,2,13,345,11700,3
10263,09/18/2024,2,12,345,10800,5
5458,12/06/2023,4,10,346,6000,5
6423,01/08/2024,14,11,346,3520,5
2521,08/23/2023,24,6,346,3000,4
9719,07/10/2024,1,14,346,4900,3
5576,12/09/2023,11,20,346,11000,3
6033,12/25/2023,14,12,346,3840,4
6979,01/28/2024,3,15,346,3750,4
9749,07/14/2024,2,16,346,14400,4
3673,10/05/2023,6,20,346,24000,3
9447,06/04/2024,2,10,346,9000,5
4630,11/08/2023,5,15,347,6750,4
7725,02/23/2024,3,14,347,3500,5
8720,03/27/2024,1,19,347,6650,5
8897,04/04/2024,3,7,347,1750,3
2704,09/04/2023,24,12,347,6000,3
1292,04/28/2023,26,10,347,9000,3
1429,05/10/2023,8,17,347,12750,2
7011,01/29/2024,2,20,347,18000,5
6758,01/20/2024,2,11,347,9900,4
6333,01/05/2024,14,19,348,6080,3
6614,01/15/2024,1,18,348,6300,5
7003,01/29/2024,2,19,348,17100,5
9461,06/05/2024,3,19,348,4750,2
2552,08/26/2023,24,13,348,6500,3
5068,11/23/2023,2,11,348,9900,2
9646,07/01/2024,1,5,348,1750,3
624,03/01/2023,1,13,348,4550,3
4197,10/24/2023,4,17,348,10200,4
1867,06/21/2023,1,7,349,2450,4
